"concept_id","concept_name","concept_code","vocabulary_id"
2867104,"Placement @ Anatomical Regions @ Change @ Abdominal Wall @ External @ Splint","2W03X1","ICD10PCS"
2885250,"Placement @ Anatomical Regions @ Change @ Back @ External @ Cast","2W05X2","ICD10PCS"
2853248,"Placement @ Anatomical Regions @ Change @ Back @ External @ Splint","2W05X1","ICD10PCS"
2828231,"Placement @ Anatomical Regions @ Change @ Chest Wall @ External @ Cast","2W04X2","ICD10PCS"
2805545,"Placement @ Anatomical Regions @ Change @ Chest Wall @ External @ Splint","2W04X1","ICD10PCS"
2800165,"Placement @ Anatomical Regions @ Change @ Face @ External @ Cast","2W01X2","ICD10PCS"
2893077,"Placement @ Anatomical Regions @ Change @ Face @ External @ Splint","2W01X1","ICD10PCS"
2898962,"Placement @ Anatomical Regions @ Change @ Finger, Left @ External @ Cast","2W0KX2","ICD10PCS"
2813051,"Placement @ Anatomical Regions @ Change @ Finger, Left @ External @ Splint","2W0KX1","ICD10PCS"
2800172,"Placement @ Anatomical Regions @ Change @ Finger, Right @ External @ Cast","2W0JX2","ICD10PCS"
2880187,"Placement @ Anatomical Regions @ Change @ Finger, Right @ External @ Splint","2W0JX1","ICD10PCS"
2845679,"Placement @ Anatomical Regions @ Change @ Foot, Left @ External @ Cast","2W0TX2","ICD10PCS"
2885385,"Placement @ Anatomical Regions @ Change @ Foot, Left @ External @ Splint","2W0TX1","ICD10PCS"
2885384,"Placement @ Anatomical Regions @ Change @ Foot, Right @ External @ Cast","2W0SX2","ICD10PCS"
2845678,"Placement @ Anatomical Regions @ Change @ Foot, Right @ External @ Splint","2W0SX1","ICD10PCS"
2858795,"Placement @ Anatomical Regions @ Change @ Hand, Left @ External @ Cast","2W0FX2","ICD10PCS"
2885257,"Placement @ Anatomical Regions @ Change @ Hand, Left @ External @ Splint","2W0FX1","ICD10PCS"
2833353,"Placement @ Anatomical Regions @ Change @ Hand, Right @ External @ Cast","2W0EX2","ICD10PCS"
2853254,"Placement @ Anatomical Regions @ Change @ Hand, Right @ External @ Splint","2W0EX1","ICD10PCS"
2880049,"Placement @ Anatomical Regions @ Change @ Head @ External @ Cast","2W00X2","ICD10PCS"
2858786,"Placement @ Anatomical Regions @ Change @ Head @ External @ Splint","2W00X1","ICD10PCS"
2893084,"Placement @ Anatomical Regions @ Change @ Inguinal Region, Left @ External @ Cast","2W07X2","ICD10PCS"
2893083,"Placement @ Anatomical Regions @ Change @ Inguinal Region, Left @ External @ Splint","2W07X1","ICD10PCS"
2880053,"Placement @ Anatomical Regions @ Change @ Inguinal Region, Right @ External @ Cast","2W06X2","ICD10PCS"
2853249,"Placement @ Anatomical Regions @ Change @ Inguinal Region, Right @ External @ Splint","2W06X1","ICD10PCS"
2885256,"Placement @ Anatomical Regions @ Change @ Lower Arm, Left @ External @ Cast","2W0DX2","ICD10PCS"
2872278,"Placement @ Anatomical Regions @ Change @ Lower Arm, Left @ External @ Splint","2W0DX1","ICD10PCS"
2893087,"Placement @ Anatomical Regions @ Change @ Lower Arm, Right @ External @ Cast","2W0CX2","ICD10PCS"
2820217,"Placement @ Anatomical Regions @ Change @ Lower Arm, Right @ External @ Splint","2W0CX1","ICD10PCS"
2893095,"Placement @ Anatomical Regions @ Change @ Lower Extremity, Left @ External @ Cast","2W0MX2","ICD10PCS"
2800176,"Placement @ Anatomical Regions @ Change @ Lower Extremity, Left @ External @ Splint","2W0MX1","ICD10PCS"
2841003,"Placement @ Anatomical Regions @ Change @ Lower Extremity, Right @ External @ Cast","2W0LX2","ICD10PCS"
2898963,"Placement @ Anatomical Regions @ Change @ Lower Extremity, Right @ External @ Splint","2W0LX1","ICD10PCS"
2805561,"Placement @ Anatomical Regions @ Change @ Lower Leg, Left @ External @ Cast","2W0RX2","ICD10PCS"
2872280,"Placement @ Anatomical Regions @ Change @ Lower Leg, Left @ External @ Splint","2W0RX1","ICD10PCS"
2841007,"Placement @ Anatomical Regions @ Change @ Lower Leg, Right @ External @ Cast","2W0QX2","ICD10PCS"
2853263,"Placement @ Anatomical Regions @ Change @ Lower Leg, Right @ External @ Splint","2W0QX1","ICD10PCS"
2820214,"Placement @ Anatomical Regions @ Change @ Neck @ External @ Cast","2W02X2","ICD10PCS"
2805540,"Placement @ Anatomical Regions @ Change @ Neck @ External @ Splint","2W02X1","ICD10PCS"
2880186,"Placement @ Anatomical Regions @ Change @ Thumb, Left @ External @ Cast","2W0HX2","ICD10PCS"
2820222,"Placement @ Anatomical Regions @ Change @ Thumb, Left @ External @ Splint","2W0HX1","ICD10PCS"
2898958,"Placement @ Anatomical Regions @ Change @ Thumb, Right @ External @ Cast","2W0GX2","ICD10PCS"
2867117,"Placement @ Anatomical Regions @ Change @ Thumb, Right @ External @ Splint","2W0GX1","ICD10PCS"
2828246,"Placement @ Anatomical Regions @ Change @ Toe, Left @ External @ Cast","2W0VX2","ICD10PCS"
2800185,"Placement @ Anatomical Regions @ Change @ Toe, Left @ External @ Splint","2W0VX1","ICD10PCS"
2800182,"Placement @ Anatomical Regions @ Change @ Toe, Right @ External @ Cast","2W0UX2","ICD10PCS"
2845682,"Placement @ Anatomical Regions @ Change @ Toe, Right @ External @ Splint","2W0UX1","ICD10PCS"
2880059,"Placement @ Anatomical Regions @ Change @ Upper Arm, Left @ External @ Cast","2W0BX2","ICD10PCS"
2867110,"Placement @ Anatomical Regions @ Change @ Upper Arm, Left @ External @ Splint","2W0BX1","ICD10PCS"
2800170,"Placement @ Anatomical Regions @ Change @ Upper Arm, Right @ External @ Cast","2W0AX2","ICD10PCS"
2872277,"Placement @ Anatomical Regions @ Change @ Upper Arm, Right @ External @ Splint","2W0AX1","ICD10PCS"
2872275,"Placement @ Anatomical Regions @ Change @ Upper Extremity, Left @ External @ Cast","2W09X2","ICD10PCS"
2805549,"Placement @ Anatomical Regions @ Change @ Upper Extremity, Left @ External @ Splint","2W09X1","ICD10PCS"
2833349,"Placement @ Anatomical Regions @ Change @ Upper Extremity, Right @ External @ Cast","2W08X2","ICD10PCS"
2858790,"Placement @ Anatomical Regions @ Change @ Upper Extremity, Right @ External @ Splint","2W08X1","ICD10PCS"
2880189,"Placement @ Anatomical Regions @ Change @ Upper Leg, Left @ External @ Cast","2W0PX2","ICD10PCS"
2858800,"Placement @ Anatomical Regions @ Change @ Upper Leg, Left @ External @ Splint","2W0PX1","ICD10PCS"
2841006,"Placement @ Anatomical Regions @ Change @ Upper Leg, Right @ External @ Cast","2W0NX2","ICD10PCS"
2800177,"Placement @ Anatomical Regions @ Change @ Upper Leg, Right @ External @ Splint","2W0NX1","ICD10PCS"
