concept_id,concept_code,concept_name,vocabulary_id
4194887,312830007,Lymphedema of arm,SNOMED
4195595,7939003,Localized edema,SNOMED
4195695,67795000,Leukedema of mouth,SNOMED
4195769,44217009,Gaseous edema,SNOMED
4196943,79654002,Edema,SNOMED
4198564,5248000,Supraglottic edema,SNOMED
4199409,301867009,Edema of trunk,SNOMED
4200713,52449003,Tracheal edema syndrome,SNOMED
4205497,439500002,Lymphedema of limb,SNOMED
4208706,56425003,Placenta edematous,SNOMED
4209080,440121002,Postsurgical lymphedema,SNOMED
4209583,56572001,Cyclic edema,SNOMED
4217627,81950002,Edema of the tongue,SNOMED
4220064,82014009,Peripheral edema,SNOMED
4221673,402402005,Autoimmune urticaria and/or angioedema,SNOMED
4222079,421129002,4+ pitting edema,SNOMED
4222260,402383003,Idiopathic urticaria and/or angioedema,SNOMED
4222264,402476009,Xanthoma secondary to lymphedema,SNOMED
4222414,420435001,Non-pitting edema,SNOMED
4222871,421605005,2+ pitting edema,SNOMED
4223489,402382008,Idiopathic angioedema,SNOMED
4224624,402401003,Autoimmune angioedema,SNOMED
4224625,402405007,Angioedema of eyelids,SNOMED
4225063,405276000,Negative pressure pulmonary edema,SNOMED
4227224,420829009,1+ pitting edema,SNOMED
4227981,421346005,3+ pitting edema,SNOMED
4230799,88995000,Edema of scrotum,SNOMED
4231570,89555002,Cardiac edema,SNOMED
4233567,360554000,Alimentary edema,SNOMED
4233682,9067002,Edema of oral soft tissues,SNOMED
4234182,439128001,Lymphedema due to radiation,SNOMED
4235646,360371003,Acute cardiac pulmonary edema,SNOMED
4235797,360562008,Nutritional edema without dyspigmentation of skin AND/OR hair,SNOMED
4237151,56977002,Idiopathic edema,SNOMED
4239163,57609005,Edema disease,SNOMED
4242440,58692005,Dependent edema,SNOMED
4244565,60097000,Genus Oedemagena,SNOMED
4244710,60210005,Edema bullosum vesicae,SNOMED
4245407,60416001,Edema of nasopharynx,SNOMED
4246404,59909002,Hard edema,SNOMED
4251925,74549004,Infestation by Oedemagena,SNOMED
4252207,40829002,Acute edema,SNOMED
4263453,45872006,Subepidermal edema,SNOMED
4265394,36311007,Edema of vulva,SNOMED
4266044,399889006,Hereditary lymphedema type I,SNOMED
4267552,400158000,Primary lymphedema tardum,SNOMED
4268464,63074002,Menstrual edema,SNOMED
4270861,402387002,Allergic angioedema,SNOMED
4270862,402388007,Allergic angioedema due to ingested food,SNOMED
4270863,402392000,Allergic urticaria and/or angioedema,SNOMED
4270865,402404006,Episodic angioedema with eosinophilia,SNOMED
4271140,400211001,Hereditary lymphedema and yellow nails,SNOMED
4276529,65605001,Edema of spinal cord,SNOMED
4290851,400040008,Hereditary lymphedema type II,SNOMED
4291296,402674003,Lymphedema of uncertain etiology,SNOMED
4291466,402866002,Periodic edema,SNOMED
4292365,402407004,Angioedema of tongue,SNOMED
4292366,402411005,Cholinergic angioedema,SNOMED
4292524,402602000,Angioedema due to disorder of C1 esterase inhibitor,SNOMED
4292539,402671006,Lymphedema due to infiltration of lymphatics,SNOMED
4292540,402672004,Iatrogenic lymphedema,SNOMED
4293698,403384001,Lymphedema of ear,SNOMED
4294427,402856005,Acute hemorrhagic edema of childhood,SNOMED
4296202,403178009,Eczema craquelé due to acute edema,SNOMED
4296243,386232002,Cerebral edema control,SNOMED
4296363,403382002,Lymphedema of eyelid,SNOMED
4296364,403383007,Lymphedema of lip,SNOMED
4296365,403387008,Lymphedema of penis,SNOMED
4296366,403388003,Lymphedema of vulva,SNOMED
4296370,403398009,Cutis laxa following urticaria-angioedema,SNOMED
4296646,403579006,Factitious lymphedema,SNOMED
4296878,77123007,Lymphedema praecox,SNOMED
4296943,385932001,Edema control,SNOMED
4297361,404177007,Angioedema and/or urticaria,SNOMED
4298707,402670007,"Lymphedema of limbs due to immobility, chronic dependency and/or venous insufficiency",SNOMED
4299016,403177004,Acute edema blisters,SNOMED
4299298,402389004,Allergic angioedema due to bite and/or sting,SNOMED
4299302,402406008,Angioedema of lips,SNOMED
4299563,402673009,Artefactual lymphedema,SNOMED
4299806,403385000,Lymphedema of lower extremity,SNOMED
4299807,403386004,Lymphedema of genitalia,SNOMED
4300356,403176008,Acute edema - cutaneous distension syndrome,SNOMED
4301048,403470007,Penile venereal edema,SNOMED
4301157,403607004,Angioedema due to angiotensin-converting-enzyme inhibitor,SNOMED
4304346,103619005,Inflammatory edema,SNOMED
4305179,81780002,Beckwith-Wiedemann syndrome,SNOMED
4307559,422493001,Edema - grade 2,SNOMED
4307793,82966003,Hereditary angioedema,SNOMED
4309070,424372002,Edema of extremity,SNOMED
4309825,423854008,Edema - grade 1,SNOMED
4311419,8634009,Distichiasis-lymphedema syndrome,SNOMED
4311956,85628007,Chronic edema,SNOMED
4312868,86517006,Artefactum edema,SNOMED
4313204,423484008,Grade of edema,SNOMED
4317260,95322002,Edematous skin,SNOMED
4317285,95437004,Non-cardiogenic pulmonary edema,SNOMED
4318834,95548009,Retroperitoneal edema,SNOMED
4319301,95323007,Scleredema,SNOMED
4319307,95353000,Mucous membrane edema,SNOMED
