"concept_id","concept_name","concept_code","vocabulary_id"
3532357,"Closed reduction of fracture of bone and internal fixation NOS","556091000000104","SNOMED"
36675215,"Closed reduction of fracture of bone and internal fixation using bone plate","771564009","SNOMED"
44783127,"Closed reduction of fracture of calcaneus with internal fixation","699174008","SNOMED"
4307225,"Closed reduction of fracture of carpals and metacarpals","83258007","SNOMED"
4174441,"Closed reduction of fracture of carpals and metacarpals with internal fixation","276813006","SNOMED"
40652281,"Closed reduction of fracture of carpals and metacarpals with internal fixation","90598007","SNOMED"
4234015,"Closed reduction of fracture of clavicle","440340002","SNOMED"
44783129,"Closed reduction of fracture of clavicle with internal fixation","699176005","SNOMED"
44783105,"Closed reduction of fracture of clavicle without internal fixation","699151009","SNOMED"
4208902,"Closed reduction of fracture of distal lateral condyle of femur","439755001","SNOMED"
4258840,"Closed reduction of fracture of distal medial condyle of femur","440708003","SNOMED"
46270960,"Closed reduction of fracture of distal radius and percutaneous fixation using Kirschner wire","708965002","SNOMED"
40310979,"Closed reduction of fracture of elbow","150608003","SNOMED"
4076441,"Closed reduction of fracture of elbow","179166006","SNOMED"
4336829,"Closed reduction of fracture of facial bones","87131006","SNOMED"
4012182,"Closed reduction of fracture of femur","112777008","SNOMED"
40310991,"Closed reduction of fracture of femur","150619000","SNOMED"
46270908,"Closed reduction of fracture of femur and internal fixation using bone nail","708904001","SNOMED"
46273698,"Closed reduction of fracture of femur and internal fixation using bone plate","708902002","SNOMED"
46270904,"Closed reduction of fracture of femur and internal fixation using dynamic condylar screw plate","708899000","SNOMED"
46270909,"Closed reduction of fracture of femur and internal fixation using dynamic hip screw plate","708905000","SNOMED"
46270910,"Closed reduction of fracture of femur and internal fixation using locking nail","708906004","SNOMED"
40404505,"Closed reduction of fracture of femur with internal fixation","20612007","SNOMED"
4159841,"Closed reduction of fracture of femur with internal fixation","272300006","SNOMED"
4330849,"Closed reduction of fracture of fibula","22415008","SNOMED"
4079111,"Closed reduction of fracture of finger","179168007","SNOMED"
40310983,"Closed reduction of fracture of finger","150611002","SNOMED"
4164745,"Closed reduction of fracture of foot","4542005","SNOMED"
40625191,"Closed reduction of fracture of foot with internal fixation","68806002","SNOMED"
4169821,"Closed reduction of fracture of foot with internal fixation","275094008","SNOMED"
4235954,"Closed reduction of fracture of greater trochanter","439995008","SNOMED"
4262071,"Closed reduction of fracture of greater tuberosity of humerus","441309001","SNOMED"
40310998,"Closed reduction of fracture of hallux","150625001","SNOMED"
4076440,"Closed reduction of fracture of hallux","179165005","SNOMED"
4312734,"Closed reduction of fracture of hand","86053003","SNOMED"
4233904,"Closed reduction of fracture of head of femur","440304004","SNOMED"
4234765,"Closed reduction of fracture of head of radius","440374003","SNOMED"
4076334,"Closed reduction of fracture of hip","179159005","SNOMED"
40310990,"Closed reduction of fracture of hip","150618008","SNOMED"
4219029,"Closed reduction of fracture of humerus","39706009","SNOMED"
40310980,"Closed reduction of fracture of humerus","150609006","SNOMED"
4218936,"Closed reduction of fracture of humerus with internal fixation","73156009","SNOMED"
4234859,"Closed reduction of fracture of humerus without internal fixation","90358006","SNOMED"
4077777,"Closed reduction of fracture of knee","179160000","SNOMED"
40310992,"Closed reduction of fracture of knee","150620006","SNOMED"
4207137,"Closed reduction of fracture of lateral condyle of humerus","440570006","SNOMED"
4260972,"Closed reduction of fracture of lateral epicondyle of humerus","440559004","SNOMED"
42536331,"Closed reduction of fracture of left femur and internal fixation using dynamic hip screw plate","735087005","SNOMED"
4272170,"Closed reduction of fracture of leg","63563000","SNOMED"
40488456,"Closed reduction of fracture of long bone and flexible internal fixation","448172005","SNOMED"
3543958,"Closed reduction of fracture of long bone and flexible internal fixation","772291000000109","SNOMED"
3530647,"Closed reduction of fracture of long bone and flexible internal fixation however further qualified","529451000000106","SNOMED"
4077621,"Closed reduction of fracture of long bone and flexible internal fixation however further qualified","179093006","SNOMED"
3543959,"Closed reduction of fracture of long bone and rigid internal fixation","772301000000108","SNOMED"
40487939,"Closed reduction of fracture of long bone and rigid internal fixation","448037009","SNOMED"
3532947,"Closed reduction of fracture of long bone and rigid internal fixation NEC","564971000000102","SNOMED"
4075917,"Closed reduction of fracture of long bone and rigid internal fixation NEC","179092001","SNOMED"
40310989,"Closed reduction of fracture of lower limb","150617003","SNOMED"
4072546,"Closed reduction of fracture of mandible NEC","178438000","SNOMED"
3537395,"Closed reduction of fracture of mandible NEC","634851000000104","SNOMED"
44783111,"Closed reduction of fracture of mandibular condyle","699157008","SNOMED"
